time,device,vmCount,ramUsed,ramTotal,ramUtilPercent,cpuUtilPercent,energyConsumed,anomaly_score,anomaly,is_anomaly
1600,signal-monitor,2,600,1024,58.59,8.62,0.001,0.04645766592162215,1,False
1600,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1600,cloud,4,2000,40000,5.0,22.19,0.001,0.0667842871929144,1,False
1600,fog-0,4,3500,4000,87.5,55.02,0.001,0.07470645019182243,1,False
1600,cam-1,2,800,1000,80.0,22.49,0.001,0.20552400499452206,1,False
1600,cam-2,2,800,1000,80.0,21.41,0.001,0.20273559058151303,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,1.08,0.001,0.11772494581184323,1,False
1600,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1600,cloud,4,2000,40000,5.0,25.88,0.001,0.10282298844176407,1,False
1600,fog-0,4,3500,4000,87.5,59.86,0.001,-0.007642265318058006,-1,True
1600,cam-1,2,800,1000,80.0,20.06,0.001,0.1972229571439465,1,False
1600,cam-2,2,800,1000,80.0,21.12,0.001,0.19839087810152545,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1600,irrigation-controller,2,300,2048,14.65,5.69,0.001,0.06670152770940174,1,False
1600,cloud,4,2000,40000,5.0,31.4,0.001,0.05872834695081908,1,False
1600,fog-0,4,3500,4000,87.5,55.72,0.001,0.0696891642157722,1,False
1600,cam-1,2,800,1000,80.0,18.31,0.001,0.1944136983712032,1,False
1600,cam-2,2,800,1000,80.0,23.85,0.001,0.20128587574098444,1,False
1600,soil-sensor-node,2,400,512,78.13,6.25,0.001,0.0502215547454955,1,False
1600,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1600,irrigation-controller,2,300,2048,14.65,1.74,0.001,0.05466113464088085,1,False
1600,cloud,4,2000,40000,5.0,14.72,0.001,-0.028602170142525418,-1,True
1600,fog-0,4,3500,4000,87.5,46.75,0.001,0.08059504655213368,1,False
1600,cam-1,2,800,1000,80.0,24.99,0.001,0.19696019311349156,1,False
1600,cam-2,2,800,1000,80.0,24.93,0.001,0.19563797737136018,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,4.32,0.001,0.09759669751050537,1,False
1600,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1600,cloud,4,2000,40000,5.0,26.87,0.001,0.09987689047198034,1,False
1600,fog-0,4,3500,4000,87.5,56.57,0.001,0.06032035024629501,1,False
1600,cam-1,2,800,1000,80.0,21.59,0.001,0.20119344124731253,1,False
1600,cam-2,2,800,1000,80.0,23.45,0.001,0.199972453614278,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1600,irrigation-controller,2,300,2048,14.65,0.68,0.001,0.05146814007681144,1,False
1600,cloud,4,2000,40000,5.0,22.86,0.001,0.07526312776148669,1,False
1600,fog-0,4,3500,4000,87.5,49.95,0.001,0.10837212263432605,1,False
1600,cam-1,2,800,1000,80.0,24.02,0.001,0.20036374638366927,1,False
1600,cam-2,2,800,1000,80.0,29.45,0.001,0.13573361745559787,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,5.32,0.001,0.08436781240554114,1,False
1600,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1600,cloud,4,2000,40000,5.0,27.75,0.001,0.09980106581107762,1,False
1600,fog-0,4,3500,4000,87.5,53.28,0.001,0.08925424737927379,1,False
1600,cam-1,2,800,1000,80.0,33.11,0.001,0.06233186667990542,1,False
1600,cam-2,2,800,1000,80.0,20.19,0.001,0.19655169678130485,1,False
1600,soil-sensor-node,2,400,512,78.13,2.07,0.001,0.10024372946733273,1,False
1600,signal-monitor,2,600,1024,58.59,1.08,0.001,0.11772494581184323,1,False
1600,irrigation-controller,2,300,2048,14.65,7.9,0.001,0.03264014961955708,1,False
1610,cloud,4,2000,40000,5.0,23.51,0.001,0.08088926795777684,1,False
1610,fog-0,4,3500,4000,87.5,60.74,0.001,-0.02430207935988571,-1,True
1610,cam-1,2,800,1000,80.0,27.6,0.001,0.17048324173852752,1,False
1610,cam-2,2,800,1000,80.0,21.98,0.001,0.19873269133049865,1,False
1610,soil-sensor-node,2,400,512,78.13,1.54,0.001,0.11391019012206144,1,False
1610,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1610,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,8.22,0.001,-0.06957126044549145,-1,True
1700,fog-0,4,3500,4000,87.5,48.53,0.001,0.11316460870000167,1,False
1700,cam-1,2,800,1000,80.0,27.56,0.001,0.171986057280256,1,False
1700,cam-2,2,800,1000,80.0,26.47,0.001,0.18259268405572177,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,28.52,0.001,0.09966353197024924,1,False
1700,fog-0,4,3500,4000,87.5,56.91,0.001,0.04818381803910177,1,False
1700,cam-1,2,800,1000,80.0,27.21,0.001,0.17757119986732023,1,False
1700,cam-2,2,800,1000,80.0,24.56,0.001,0.2007310307827782,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,0.46,0.001,0.11933932594887542,1,False
1700,irrigation-controller,2,300,2048,14.65,0.82,0.001,0.05177024101978123,1,False
1700,cloud,4,2000,40000,5.0,28.4,0.001,0.09919291257654161,1,False
1700,fog-0,4,3500,4000,87.5,50.5,0.001,0.09566233085768616,1,False
1700,cam-1,2,800,1000,80.0,24.75,0.001,0.1972598615945999,1,False
1700,cam-2,2,800,1000,80.0,23.02,0.001,0.19632633294166757,1,False
1700,soil-sensor-node,2,400,512,78.13,1.0,0.001,0.10558899608686978,1,False
1700,signal-monitor,2,600,1024,58.59,1.62,0.001,0.10666582618920128,1,False
1700,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,25.88,0.001,0.10282298844176407,1,False
1700,fog-0,4,3500,4000,87.5,61.65,0.001,-0.03665080010999888,-1,True
1700,cam-1,2,800,1000,80.0,24.49,0.001,0.2007310307827782,1,False
1700,cam-2,2,800,1000,80.0,27.4,0.001,0.17451692844896066,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,21.19,0.001,0.06890948388317719,1,False
1700,fog-0,4,3500,4000,87.5,60.91,0.001,-0.029227155725182086,-1,True
1700,cam-1,2,800,1000,80.0,19.67,0.001,0.19544882078213216,1,False
1700,cam-2,2,800,1000,80.0,28.98,0.001,0.14343076888132134,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,7.6,0.001,0.036568548614813734,1,False
1700,cloud,4,2000,40000,5.0,21.23,0.001,0.06854157893486956,1,False
1700,fog-0,4,3500,4000,87.5,52.86,0.001,0.08731783705702167,1,False
1700,cam-1,2,800,1000,80.0,30.91,0.001,0.11717998953360453,1,False
1700,cam-2,2,800,1000,80.0,27.01,0.001,0.17861617574467342,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,11.08,0.001,-0.02431042562469965,-1,True
1700,cloud,4,2000,40000,5.0,22.85,0.001,0.07526312776148669,1,False
1700,fog-0,4,3500,4000,87.5,45.23,0.001,0.06189344340216163,1,False
1700,cam-1,2,800,1000,80.0,30.95,0.001,0.11615624912779582,1,False
1700,cam-2,2,800,1000,80.0,26.66,0.001,0.18105933721335804,1,False
1700,soil-sensor-node,2,400,512,78.13,6.49,0.001,0.04536807603129922,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,3.85,0.001,0.05646307529332595,1,False
1700,cloud,4,2000,40000,5.0,19.18,0.001,0.05150300106847261,1,False
1700,fog-0,4,3500,4000,87.5,56.5,0.001,0.06307207869418363,1,False
1700,cam-1,2,800,1000,80.0,18.4,0.001,0.19205178480983798,1,False
1700,cam-2,2,800,1000,80.0,36.34,0.001,0.01390471619317224,1,False
1700,soil-sensor-node,2,400,512,78.13,1.24,0.001,0.10753107193781886,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,28.41,0.001,0.09919291257654161,1,False
1700,fog-0,4,3500,4000,87.5,53.97,0.001,0.0924384442471371,1,False
1700,cam-1,2,800,1000,80.0,24.38,0.001,0.19877196453331042,1,False
1700,cam-2,2,800,1000,80.0,29.0,0.001,0.14249634919046933,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,2.41,0.001,0.11991538381880351,1,False
1700,irrigation-controller,2,300,2048,14.65,1.56,0.001,0.047577299369040205,1,False
1700,cloud,4,2000,40000,5.0,32.13,0.001,0.05712939266361983,1,False
1700,fog-0,4,3500,4000,87.5,48.45,0.001,0.11234205252964813,1,False
1700,cam-1,2,800,1000,80.0,25.58,0.001,0.19122573638515244,1,False
1700,cam-2,2,800,1000,80.0,19.94,0.001,0.19659614731023956,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,4.82,0.001,0.09061256558485209,1,False
1700,irrigation-controller,2,300,2048,14.65,8.04,0.001,0.02696403757323651,1,False
1700,cloud,4,2000,40000,5.0,32.17,0.001,0.057701980354816995,1,False
1700,fog-0,4,3500,4000,87.5,57.04,0.001,0.046808449757413384,1,False
1700,cam-1,2,800,1000,80.0,20.14,0.001,0.19754547675069284,1,False
1700,cam-2,2,800,1000,80.0,21.44,0.001,0.2032896867835045,1,False
1700,soil-sensor-node,2,400,512,78.13,2.84,0.001,0.09461568747413118,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,1.74,0.001,0.05466113464088085,1,False
1700,cloud,4,2000,40000,5.0,35.48,0.001,0.014040768406485715,1,False
1700,fog-0,4,3500,4000,87.5,62.09,0.001,-0.039732499998780035,-1,True
1700,cam-1,2,800,1000,80.0,21.31,0.001,0.20170774992458135,1,False
1700,cam-2,2,800,1000,80.0,28.29,0.001,0.15636565259123153,1,False
1700,soil-sensor-node,2,400,512,78.13,0.35,0.001,0.11948164695268865,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,3.47,0.001,0.06339524346778136,1,False
1700,cloud,4,2000,40000,5.0,28.55,0.001,0.1000103873527618,1,False
1700,fog-0,4,3500,4000,87.5,53.73,0.001,0.08481546422041564,1,False
1700,cam-1,2,800,1000,80.0,15.24,0.001,0.15651502524257427,1,False
1700,cam-2,2,800,1000,80.0,21.42,0.001,0.20273559058151303,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,26.09,0.001,0.10206481708210946,1,False
1700,fog-0,4,3500,4000,87.5,48.65,0.001,0.11315802413223891,1,False
1700,cam-1,2,800,1000,80.0,25.78,0.001,0.19077630428463277,1,False
1700,cam-2,2,800,1000,80.0,13.23,0.001,0.14510400914774435,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,29.18,0.001,0.08634490113561699,1,False
1700,fog-0,4,3500,4000,87.5,47.63,0.001,0.09714028031634536,1,False
1700,cam-1,2,800,1000,80.0,19.06,0.001,0.19471261433069187,1,False
1700,cam-2,2,800,1000,80.0,24.06,0.001,0.20086253185980235,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,3.28,0.001,0.1079112587063844,1,False
1700,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,25.55,0.001,0.10031032588356736,1,False
1700,fog-0,4,3500,4000,87.5,57.22,0.001,0.043285350200757966,1,False
1700,cam-1,2,800,1000,80.0,23.47,0.001,0.199972453614278,1,False
1700,cam-2,2,800,1000,80.0,26.78,0.001,0.17922171598344244,1,False
1700,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1700,signal-monitor,2,600,1024,58.59,0.17,0.001,0.12582874487531992,1,False
1700,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1700,cloud,4,2000,40000,5.0,30.25,0.001,0.06514046103290405,1,False
1700,fog-0,4,3500,4000,87.5,58.07,0.001,0.025803731929648133,1,False
1700,cam-1,2,800,1000,80.0,19.97,0.001,0.19698660150687808,1,False
1700,cam-2,2,800,1000,80.0,24.39,0.001,0.19877196453331042,1,False
1700,soil-sensor-node,2,400,512,78.13,3.16,0.001,0.09415059020068273,1,False
1700,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1700,irrigation-controller,2,300,2048,14.65,6.74,0.001,0.057583022795066774,1,False
1710,cloud,4,2000,40000,5.0,20.03,0.001,0.06950018685025205,1,False
1710,fog-0,4,3500,4000,87.5,59.68,0.001,-0.004712188789269489,-1,True
1710,cam-1,2,800,1000,80.0,21.23,0.001,0.19696376030170587,1,False
1710,cam-2,2,800,1000,80.0,32.14,0.001,0.09189783116605188,1,False
1710,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1710,signal-monitor,2,600,1024,58.59,2.69,0.001,0.1206554269812733,1,False
1710,irrigation-controller,2,300,2048,14.65,2.95,0.001,0.060333608908630376,1,False
1800,cloud,4,2000,40000,5.0,20.48,0.001,0.07281729237241841,1,False
1800,fog-0,4,3500,4000,87.5,53.27,0.001,0.08859832167373627,1,False
1800,cam-1,2,800,1000,80.0,31.55,0.001,0.10113958416685531,1,False
1800,cam-2,2,800,1000,80.0,26.26,0.001,0.18919624343136288,1,False
1800,soil-sensor-node,2,400,512,78.13,1.52,0.001,0.11339193279042908,1,False
1800,signal-monitor,2,600,1024,58.59,0.4,0.001,0.1182792667963562,1,False
1800,irrigation-controller,2,300,2048,14.65,6.16,0.001,0.060631759624044435,1,False
1800,cloud,4,2000,40000,5.0,71.2,0.001,-0.13507440807898663,-1,True
1800,fog-0,4,3500,4000,87.5,55.2,0.001,0.07654308299962898,1,False
1800,cam-1,2,800,1000,80.0,29.18,0.001,0.14217824895489128,1,False
1800,cam-2,2,800,1000,80.0,23.88,0.001,0.20100756515358786,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,5.88,0.001,0.0835385759940982,1,False
1800,irrigation-controller,2,300,2048,14.65,5.32,0.001,0.06554235282121723,1,False
1800,cloud,4,2000,40000,5.0,24.13,0.001,0.08886927757491292,1,False
1800,fog-0,4,3500,4000,87.5,56.97,0.001,0.04668744730031171,1,False
1800,cam-1,2,800,1000,80.0,17.98,0.001,0.19289050035083355,1,False
1800,cam-2,2,800,1000,80.0,21.52,0.001,0.2011674905446575,1,False
1800,soil-sensor-node,2,400,512,78.13,2.48,0.001,0.09424518655773018,1,False
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1800,cloud,4,2000,40000,5.0,25.32,0.001,0.10343123379163499,1,False
1800,fog-0,4,3500,4000,87.5,57.4,0.001,0.03687092138710435,1,False
1800,cam-1,2,800,1000,80.0,29.13,0.001,0.14217824895489128,1,False
1800,cam-2,2,800,1000,80.0,22.66,0.001,0.20424481155948992,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1800,cloud,4,2000,40000,5.0,83.82,0.001,-0.14628508667505224,-1,True
1800,fog-0,4,3500,4000,87.5,45.72,0.001,0.0665415112851192,1,False
1800,cam-1,2,800,1000,80.0,19.13,0.001,0.19536986119182798,1,False
1800,cam-2,2,800,1000,80.0,22.09,0.001,0.20176959041898762,1,False
1800,soil-sensor-node,2,400,512,78.13,5.96,0.001,0.057046837791644434,1,False
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,0.99,0.001,0.050647357024922735,1,False
1800,cloud,4,2000,40000,5.0,27.02,0.001,0.10328516380217467,1,False
1800,fog-0,4,3500,4000,87.5,55.05,0.001,0.07507018548332878,1,False
1800,cam-1,2,800,1000,80.0,33.62,0.001,0.05178901098059341,1,False
1800,cam-2,2,800,1000,80.0,27.14,0.001,0.17757119986732023,1,False
1800,soil-sensor-node,2,400,512,78.13,0.23,0.001,0.12740282798772978,1,False
1800,signal-monitor,2,600,1024,58.59,3.46,0.001,0.10624822824743718,1,False
1800,irrigation-controller,2,300,2048,14.65,5.06,0.001,0.0637592681951823,1,False
1800,cloud,4,2000,40000,5.0,18.08,0.001,0.024777951051546676,1,False
1800,fog-0,4,3500,4000,87.5,59.19,0.001,0.00696787909681873,1,False
1800,cam-1,2,800,1000,80.0,19.77,0.001,0.19611532657713932,1,False
1800,cam-2,2,800,1000,80.0,26.19,0.001,0.18861627679046583,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,7.41,0.001,0.056001829036105066,1,False
1800,irrigation-controller,2,300,2048,14.65,3.19,0.001,0.06205361797412945,1,False
1800,cloud,4,2000,40000,5.0,25.41,0.001,0.10336562657463588,1,False
1800,fog-0,4,3500,4000,87.5,62.32,0.001,-0.0481326348682396,-1,True
1800,cam-1,2,800,1000,80.0,28.54,0.001,0.15365969493781406,1,False
1800,cam-2,2,800,1000,80.0,30.67,0.001,0.11798857470367141,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,7.85,0.001,0.05749506450363373,1,False
1800,irrigation-controller,2,300,2048,14.65,2.96,0.001,0.060333608908630376,1,False
1800,cloud,4,2000,40000,5.0,28.24,0.001,0.10248195167486762,1,False
1800,fog-0,4,3500,4000,87.5,47.08,0.001,0.086456619494932,1,False
1800,cam-1,2,800,1000,80.0,19.27,0.001,0.19459335262742838,1,False
1800,cam-2,2,800,1000,80.0,22.83,0.001,0.20087989847349913,1,False
1800,soil-sensor-node,2,400,512,78.13,9.26,0.001,-0.009523037560026593,-1,True
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,43.77,0.001,-0.10977165582387416,-1,True
1800,cloud,4,2000,40000,5.0,28.07,0.001,0.10208672174517974,1,False
1800,fog-0,4,3500,4000,87.5,54.22,0.001,0.08958344479421165,1,False
1800,cam-1,2,800,1000,80.0,30.59,0.001,0.11529340053550663,1,False
1800,cam-2,2,800,1000,80.0,33.33,0.001,0.06007465794567046,1,False
1800,soil-sensor-node,2,400,512,78.13,1.51,0.001,0.11339193279042908,1,False
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,5.03,0.001,0.06338787750235009,1,False
1800,cloud,4,2000,40000,5.0,19.48,0.001,0.05754206299611042,1,False
1800,fog-0,4,3500,4000,87.5,51.18,0.001,0.08640180588136925,1,False
1800,cam-1,2,800,1000,80.0,25.84,0.001,0.19211086037280167,1,False
1800,cam-2,2,800,1000,80.0,21.94,0.001,0.19873269133049865,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,1.29,0.001,0.04917742710402795,1,False
1800,cloud,4,2000,40000,5.0,31.4,0.001,0.05872834695081908,1,False
1800,fog-0,4,3500,4000,87.5,58.12,0.001,0.024670687930191004,1,False
1800,cam-1,2,800,1000,80.0,26.05,0.001,0.18674301902860108,1,False
1800,cam-2,2,800,1000,80.0,22.42,0.001,0.2024614595928947,1,False
1800,soil-sensor-node,2,400,512,78.13,6.53,0.001,0.044984237899122204,1,False
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1800,cloud,4,2000,40000,5.0,21.1,0.001,0.06848528246982033,1,False
1800,fog-0,4,3500,4000,87.5,45.98,0.001,0.07234815389392224,1,False
1800,cam-1,2,800,1000,80.0,21.85,0.001,0.20183521840002755,1,False
1800,cam-2,2,800,1000,80.0,27.38,0.001,0.17549261155133794,1,False
1800,soil-sensor-node,2,400,512,78.13,4.28,0.001,0.08492774755836952,1,False
1800,signal-monitor,2,600,1024,58.59,2.55,0.001,0.12162190917645987,1,False
1800,irrigation-controller,2,300,2048,14.65,14.4,0.001,-0.04660121849235754,-1,True
1800,cloud,4,2000,40000,5.0,26.71,0.001,0.09940914841337467,1,False
1800,fog-0,4,3500,4000,87.5,47.33,0.001,0.0883919238330857,1,False
1800,cam-1,2,800,1000,80.0,29.37,0.001,0.13722732028517015,1,False
1800,cam-2,2,800,1000,80.0,23.61,0.001,0.19932055571625856,1,False
1800,soil-sensor-node,2,400,512,78.13,3.04,0.001,0.0957445067043009,1,False
1800,signal-monitor,2,600,1024,58.59,5.32,0.001,0.08436781240554114,1,False
1800,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1800,cloud,4,2000,40000,5.0,14.57,0.001,-0.030642121785526943,-1,True
1800,fog-0,4,3500,4000,87.5,43.97,0.001,0.04918212326779969,1,False
1800,cam-1,2,800,1000,80.0,26.25,0.001,0.18919624343136288,1,False
1800,cam-2,2,800,1000,80.0,25.02,0.001,0.1959564602570072,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1800,cloud,4,2000,40000,5.0,20.26,0.001,0.07054271833244596,1,False
1800,fog-0,4,3500,4000,87.5,56.27,0.001,0.062477593231439976,1,False
1800,cam-1,2,800,1000,80.0,21.79,0.001,0.2011249262324975,1,False
1800,cam-2,2,800,1000,80.0,26.2,0.001,0.18861627679046583,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1800,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1800,cloud,4,2000,40000,5.0,2.77,0.001,-0.08938648727775045,-1,True
1800,fog-0,4,3500,4000,87.5,52.0,0.001,0.09186489545958354,1,False
1800,cam-1,2,800,1000,80.0,20.75,0.001,0.1960173738965313,1,False
1800,cam-2,2,800,1000,80.0,25.33,0.001,0.18940285087080277,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,1.68,0.001,0.10861193636827748,1,False
1800,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1800,cloud,4,2000,40000,5.0,25.26,0.001,0.10343123379163499,1,False
1800,fog-0,4,3500,4000,87.5,50.57,0.001,0.09399476726169842,1,False
1800,cam-1,2,800,1000,80.0,21.46,0.001,0.2041801511454177,1,False
1800,cam-2,2,800,1000,80.0,23.82,0.001,0.20177263879784535,1,False
1800,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1800,signal-monitor,2,600,1024,58.59,2.49,0.001,0.12070811249242597,1,False
1800,irrigation-controller,2,300,2048,14.65,10.9,0.001,-0.01773078269852757,-1,True
1810,cloud,4,2000,40000,5.0,24.63,0.001,0.09946200171065644,1,False
1810,fog-0,4,3500,4000,87.5,60.38,0.001,-0.01690533263931493,-1,True
1810,cam-1,2,800,1000,80.0,22.3,0.001,0.20229774651568094,1,False
1810,cam-2,2,800,1000,80.0,26.0,0.001,0.18754877390986674,1,False
1810,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1810,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1810,irrigation-controller,2,300,2048,14.65,2.7,0.001,0.0572839340740543,1,False
1900,cloud,4,2000,40000,5.0,2.96,0.001,-0.08938648727775045,-1,True
1900,fog-0,4,3500,4000,87.5,54.31,0.001,0.084310441083982,1,False
1900,cam-1,2,800,1000,80.0,24.76,0.001,0.1972598615945999,1,False
1900,cam-2,2,800,1000,80.0,18.0,0.001,0.19289050035083355,1,False
1900,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1900,signal-monitor,2,600,1024,58.59,3.86,0.001,0.10322937007922495,1,False
1900,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1900,cloud,4,2000,40000,5.0,27.71,0.001,0.10010635814322766,1,False
1900,fog-0,4,3500,4000,87.5,52.38,0.001,0.08835993754703109,1,False
1900,cam-1,2,800,1000,80.0,28.17,0.001,0.16165634943331642,1,False
1900,cam-2,2,800,1000,80.0,26.06,0.001,0.18674301902860108,1,False
1900,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,3.86,0.001,0.056839149627944785,1,False
1900,cloud,4,2000,40000,5.0,18.32,0.001,0.03309248165580925,1,False
1900,fog-0,4,3500,4000,87.5,56.45,0.001,0.06352071939525261,1,False
1900,cam-1,2,800,1000,80.0,19.34,0.001,0.1956873637567928,1,False
1900,cam-2,2,800,1000,80.0,37.1,0.001,0.01106302039132756,1,False
1900,soil-sensor-node,2,400,512,78.13,2.16,0.001,0.09670721270817717,1,False
